Code,Expedition,State,French name,Baudin's Original name,Australian name,Aborigines name,Aborigines langage,latitude,longitude,Source coordonnées,test coordonnées,Vérifié,Caracteristiques (FR),Characteristic (EN),Origine du nom (FR),Origin of the name (EN),URL WIKI FR,URL WIKi EN,URL IMG,URL DIV,Origine du nom version initiale,détails,@
Baudin015,Baudin,VIC,Piton de la Reconnaissance,Montagne de la,Tower Hill,,,-38.3,142.35,latitude.to – Tower Hill (volcano),"https://www.google.com/maps?q=-38.3,142.35",,,,,,,,,,,,
Baudin016,Baudin,VIC,Cap du Mont-Tabor,Cap du Piton,Pickering Point,,,-38.39871,142.46926,Mapcarta – Pickering Point Lookout (Warrnambool),"https://www.google.com/maps?q=-38.39871,142.46926",,,,"En référence à la bataille du Mont-Thabor du 16 avril 1799, où les 14e, 18e et 20e régiments de dragons combattirent les Turcs sous les ordres du pacha de Damas.","Named after the Battle of Mont Tabor on 16 April 1799, where the 14th, 18th and 20th Regiments de Dragons fought against the Turks under the Pasha of Damascus.",https://fr.wikipedia.org/wiki/Bataille_du_Mont-Thabor,https://en.wikipedia.org/wiki/Battle_of_Mount_Tabor_(1799),https://commons.wikimedia.org/wiki/Special:FilePath/Bataille%20du%20Mont-Thabor%20LCCN2003674522.jpg,,"En référence à la bataille du Mont-Thabor du 16 avril 1799, où les 14e, 18e et 20e régiments de dragons combattirent les Turcs sous les ordres du pacha de Damas.",,
Baudin017,Baudin,VIC,Cap Réaumur,Cap Camus,"Cape Reamur -38 23 26, 142 8 44",,,-38.390556,142.145556,Sheet note (DMS) + Mapcarta – Cape Reaumur,"https://www.google.com/maps?q=-38.390556,142.145556",,,,"René-Antoine Ferchault de Réaumur, appelé par convenance Réaumur tout court, est un physicien et naturaliste français, né le 28 février 1683 à La Rochelle et mort le 17 octobre 17571 dans son domaine de la Bermondière, à Saint-Julien-du-Terroux.",René-Antoine Ferchault de Réaumur (28 February 1683 - 17 October 1757) was a French physicist and naturalist.,https://fr.wikipedia.org/wiki/Ren%C3%A9-Antoine_Ferchault_de_R%C3%A9aumur,https://en.wikipedia.org/wiki/Ren%C3%A9_Antoine_Ferchault_de_R%C3%A9aumur,https://commons.wikimedia.org/wiki/Special:FilePath/Ren%C3%A9-Antoine%20Ferchault%20de%20R%C3%A9aumur.%20Line%20engraving%20by%20P.%20Simm%20Wellcome%20V0004955.jpg,,"René-Antoine Ferchault de Réaumur, appelé par convenance Réaumur tout court, est un physicien et naturaliste français, né le 28 février 1683 à La Rochelle et mort le 17 octobre 17571 dans son domaine de la Bermondière, à Saint-Julien-du-Terroux.",,
Baudin018,Baudin,VIC,Ile Fourcroy,Ile aux Alouettes,Lady Julia Percy Island (not in Eccleston) ,,,-38.4217,142.0,Wikipedia – Lady Julia Percy Island,"https://www.google.com/maps?q=-38.4217,142.0",,,,"Antoine François Fourcroy ou de Fourcroy, né le 15 juin 1755 à Paris et mort le 16 décembre 1809 à Paris, est unchimiste français et un député à la Convention nationale.","Antoine François Fourcroy (15 June 1755 - 16 December 1809), was a French chemist and a deputy to the National Convention.",https://fr.wikipedia.org/wiki/Antoine-Fran%C3%A7ois_Fourcroy,https://en.wikipedia.org/wiki/Antoine-Fran%C3%A7ois_de_Fourcroy,https://commons.wikimedia.org/wiki/Special:FilePath/Fourcroy%20CIPB1010.jpg,,"Antoine François Fourcroy ou de Fourcroy, né le 15 juin 1755 à Paris et mort le 16 décembre 1809 à Paris, est unchimiste français et un député à la Convention nationale.",,
Baudin019,Baudin,VIC,Baie Tourville,Baie de Cancale,"Portland Bay -38 19 44; 141 38 10  doit son nom à l'explorateur britannique James Grant qui, à bord du brick ""Lady Nelson"", en 1800, passa dans la région et lui donna le nom du duc de Portland.",,,-38.31798,141.62568,Mapcarta – Portland Bay,"https://www.google.com/maps?q=-38.31798,141.62568",,,,"Anne Hilarion de Costentin, comte de Tourville (1642-1701), était un commandant naval français et l'un des plus grands techniciens navals de son temps. Il fut nommé vice-amiral du Levant en 1689. Pendant la guerre de la Ligue d'Augsbourg, il se distingua à nouveau au cap Béveziers (1690), à la bataille de la Hougue (1692) et l'année suivante lors de la prise du convoi de Smyrne. Fait maréchal de France, il se retira à la fin de la guerre et mourut à Paris en 1701.","Anne Hilarion de Costentin, comte de Tourville (1642-1701), was a French naval commander and one of the greatest naval technicians of his time. He was appointed vice-admiral of the Levant in 1689. During the War of the League of Augsburg, he again distinguished himself at the Battle of Beachy Head (1690), the Battle of La Hougue (1692), and the following year at the capture of the Smyrna convoy. Made Marshal of France, he retired at the end of the war and died in Paris in 1701.",https://fr.wikipedia.org/wiki/Anne_Hilarion_de_Costentin_de_Tourville,https://en.wikipedia.org/wiki/Anne_Hilarion_de_Tourville,https://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20after%20Graincourt%20-%20Anne%20Hilarion%20de%20Tourville.png,,"Anne Hilarion de Costentin, comte de Tourville (1642-1701), était un commandant naval français et l'un des plus grands techniciens navals de son temps. Il fut nommé vice-amiral du Levant en 1689. Pendant la guerre de la Ligue d'Augsbourg, il se distingua à nouveau au cap Béveziers (1690), à la bataille de la Hougue (1692) et l'année suivante lors de la prise du convoi de Smyrne. Fait maréchal de France, il se retira à la fin de la guerre et mourut à Paris en 1701.",,
Baudin020,Baudin,VIC,I du Dragon,I du dragon,Lawrence Rocks Freycinet kept Baudin's name Ile du Dragon,,,-38.4055,141.668,Wikipedia – Lawrence Rocks (Corella/BirdLife refs),"https://www.google.com/maps?q=-38.4055,141.668",,,,"Cette île fut nommée l’île du Dragon, par la parfaite ressemblance à l’Est comme à l’Ouest qu’elle a avec l’animal fabuleux auquel on a donné ce nom.","This island was named Dragon Island (île du Dragon) because of its perfect resemblance, from both the East and the West, to the fabulous animal of that name.",,,,,"Cette île fut nommée l’île du Dragon, par la parfaite ressemblance à l’Est comme à l’Ouest qu’elle a avec l’animal fabuleux auquel on a donné ce nom.",,
Baudin021,Baudin,VIC,Cap Montaigne,Cap Rond,Cape Nelson,,,-38.430026,141.542712,The Wanderer – Cape Nelson Lighthouse (GPS),"https://www.google.com/maps?q=-38.430026,141.542712",,,,,,,,,,,,
Baudin022,Baudin,VIC,Cap Duquesne,Cap du Détour,Cape Duquesne,,,-38.37998,141.3674,Mapcarta – Cape Duquesne; Getty TGN corroboration,"https://www.google.com/maps?q=-38.37998,141.3674",,,,"Abraham Duquesne, l'un des grands officiers de la marine de guerre française du XVIIe siècle.","Abraham Duquesne, one of the great officers of the French navy in the 17th century.",https://fr.wikipedia.org/wiki/Abraham_Duquesne,https://en.wikipedia.org/wiki/Abraham_Duquesne,https://commons.wikimedia.org/wiki/Special:FilePath/Abraham%20Duquesne%20gravure.jpg,,"Abraham Duquesne, l'un des grands officiers de la marine de guerre française du XVIIe siècle.",,
Baudin023,Baudin,VIC,Baie Descartes,Baie du Désordre,Descartes Bay,,,,,,,,,,,,,,,,,,
Baudin024,Baudin,VIC,C Montesquieu,Cap Hardi,"Cape Montesquieu (is not really a cape, just an indentation?",,,,,,,,,,,,,,,,,,
Baudin025,Baudin,SA,Mont St Bernard,,Mont St Bernard,,,,,,,,,,,,,,,,,,
Baudin026,Baudin,SA,C du Mont St Bernard,Cap Mont Blanc,"Cap du Mont St Bernard
Property	Value
Feature type:	POINT
Category:	LANDFORM
Authority:	SA
Supply date:	18/10/2018
Latitude/Longitude:	-38.05068° / 140.87311°           Green Point (-38 3 2, 140 52 23)",,,,,,,,,,"Le passage du col du Grand-Saint-Bernard demeure un épisode légendaire de l'épopée napoléonienne. Bien que de nombreux cols suisses aient été franchis par les armées françaises, russes et autrichiennes en 1799 et 1800, seul le Grand-Saint-Bernard a été retenu par l'Histoire, grâce au peintre David.","The crossing of the Great St. Bernard Pass remains a legendary episode of the Napoleonic epic. Although many Swiss passes were crossed by French, Russian, and Austrian armies in 1799 and 1800, only the Great St. Bernard has been remembered by history, thanks to the painter David.",https://fr.wikipedia.org/wiki/Col_du_Grand-Saint-Bernard,https://en.wikipedia.org/wiki/Great_St_Bernard_Pass,https://commons.wikimedia.org/wiki/Special:FilePath/Empereur%20et%20roi.JPG,,"Le passage du col du Grand-Saint-Bernard demeure un épisode légendaire de l'épopée napoléonienne. Bien que de nombreux cols suisses aient été franchis par les armées françaises, russes et autrichiennes en 1799 et 1800, seul le Grand-Saint-Bernard a été retenu par l'Histoire, grâce au peintre David.",,
Baudin027,Baudin,SA,Les Charpentiers,Les Charpentiers,Carpenter Rocks,,,-37.9363,140.3844,Wikipedia – Carpenter Rocks,"https://www.google.com/maps?q=-37.9363,140.3844",,,,,,,,,,,,
Baudin028,Baudin,SA,C Bélidor,Cap du Chameau,Cape Douglas,,,-38.023,140.592,Wikipedia – Cape Douglas,"https://www.google.com/maps?q=-38.023,140.592",,,,"Bernard Forest de Bélidor est un ingénieur français, important pour le développement de la science de l'hydraulique. Son livre le plus célèbre est L'architecture hydraulique (publié en quatre volumes de 1737 à 1753), où le calcul intégral est utilisé pour la première fois pour résoudre des problèmes techniques.","Bernard Forest de Bélidor was a French engineer, significant to the development of the science of hydraulics. His most famous book is L'architecture hydraulique (published in four volumes from 1737-1753). Here, integral calculus is used for the first time in solving technical problems",https://fr.wikipedia.org/wiki/Bernard_Forest_de_B%C3%A9lidor,https://en.wikipedia.org/wiki/Bernard_Forest_de_B%C3%A9lidor,https://commons.wikimedia.org/wiki/Special:FilePath/Belidor%2C%207C377044.jpg,,"Bernard Forest de Bélidor est un ingénieur français, important pour le développement de la science de l'hydraulique. Son livre le plus célèbre est L'architecture hydraulique (publié en quatre volumes de 1737 à 1753), où le calcul intégral est utilisé pour la première fois pour résoudre des problèmes techniques.",,
Baudin029,Baudin,SA,C Boufflers,Pointe des Cordoniers,Cape Douglas? Northumberland?,,,,,,,,,,"Stanislas Jean, marquis de Boufflers, plus souvent appelé le chevalier de Boufflers (1738-1815) est un poète lorrain puis français. Député de la noblesse aux États généraux de 1789, il émigra après le 10 août 1792. Il revint en France en 1800 et se rallia à Bonaparte. Il reprit son fauteuil à l’Académie française en 1803.","Stanislas Jean, marquis de Boufflers, more often called the chevalier de Boufflers (1738-1815), was a poet from Lorraine, later French. A deputy of the nobility to the Estates-General of 1789, he emigrated after August 10, 1792. He returned to France in 1800 and rallied to Bonaparte. He regained his seat at the French Academy in 1803.",https://fr.wikipedia.org/wiki/Stanislas_de_Boufflers,https://en.wikipedia.org/wiki/Stanislas_de_Boufflers,https://commons.wikimedia.org/wiki/Special:FilePath/Boufflers%2C%20Stanislas%20de.jpg,,"Stanislas Jean, marquis de Boufflers, plus souvent appelé le chevalier de Boufflers (1738-1815) est un poète lorrain puis français. Député de la noblesse aux États généraux de 1789, il émigra après le 10 août 1792. Il revint en France en 1800 et se rallia à Bonaparte. Il reprit son fauteuil à l’Académie française en 1803.",,
Baudin030,Baudin,SA,B D'Estaing,,Jones Bay,,,-38.011467,140.565552,Geoscience Australia via geodata.us – Jones Bay (centre),"https://www.google.com/maps?q=-38.011467,140.565552",,,,"Jean Baptiste Charles Henri Hector, comte d'Estaing (24 novembre 1729 - 28 avril 1794), est un aristocrate et militaire français. Il est né au château de Ravel1 (Puy-de-Dôme) le 24 novembre 1729 et mort guillotiné à Paris le 28 avril 1794.","Jean Baptiste Charles Henri Hector, comte d'Estaing (24 November 1729 - 28 April 1794), was a French aristocrat and military officer.",https://fr.wikipedia.org/wiki/Charles_Henri_d%27Estaing,"https://en.wikipedia.org/wiki/Charles_Henri_Hector,_Count_of_Estaing",https://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Charles%20Henri%2C%20Comte%20D%27Estaing%20MET%20DP874106.jpg,,"Jean Baptiste Charles Henri Hector, comte d'Estaing (24 novembre 1729 - 28 avril 1794), est un aristocrate et militaire français. Il est né au château de Ravel1 (Puy-de-Dôme) le 24 novembre 1729 et mort guillotiné à Paris le 28 avril 1794.",,
Baudin031,Baudin,SA,Cap Buffon,Cap Bourru,Cape Banks by Grant,,,-37.573097,140.118422,"ALA occurrence (Cape Buffon Dr, Southend) – Cape Buffon vicinity","https://www.google.com/maps?q=-37.573097,140.118422",,,,"Georges-Louis Leclerc, comte de Buffon, plus connu sous le nom simple de Buffon, né à Montbard le 7 septembre 1707 et amort à Paris le 15 avril 1788 est un naturaliste, mathématicien, biologiste, cosmologiste, philosophe et écrivain français. ","Georges-Louis Leclerc, Count of Buffon, better known simply as Buffon, was born in Montbard on September 7, 1707, and died in Paris on April 15, 1788. He was a French naturalist, mathematician, biologist, cosmologist, philosopher, and writer.",https://fr.wikipedia.org/wiki/Georges-Louis_Leclerc_de_Buffon,"https://en.wikipedia.org/wiki/Georges-Louis_Leclerc,_Comte_de_Buffon",https://commons.wikimedia.org/wiki/Special:FilePath/Georges%20Louis%20Leclerc%2C%20Comte%20de%20Buffon.%20Line%20engraving%20by%20L.%20Wellcome%20V0000879.jpg,,"Georges-Louis Leclerc, comte de Buffon, plus connu sous le nom simple de Buffon, né à Montbard le 7 septembre 1707 et amort à Paris le 15 avril 1788 est un naturaliste, mathématicien, biologiste, cosmologiste, philosophe et écrivain français. ",,
Baudin032,Baudin,SA,Cap Lannes,Pointe marbrée,"Cape Buffon (named by Flinders Buffon, see Freycinet). Mais le nom Lannes est garde pour un autre cap qui correspondait sans doute? aux coordonnees geographiques donnees par Freycinet dans les publications ",,,-37.2,139.733,Tageo/Geoview – Cape Lannes,"https://www.google.com/maps?q=-37.2,139.733",,,,"Jean Lannes, 1er duc de Montebello (1769-1809), est un général français, maréchal d'Empire.","Jean Lannes, 1st Duke of Montebello (1769-1809), was a French general and Marshal of the Empire.",https://fr.wikipedia.org/wiki/Jean_Lannes,https://en.wikipedia.org/wiki/Jean_Lannes,https://commons.wikimedia.org/wiki/Special:FilePath/AduC%20214%20Lannes%20%28Jean%2C%20duc%20de%20Montebello%2C%201769-1809%29.JPG,,"Jean Lannes, 1er duc de Montebello (1769-1809), est un général français, maréchal d'Empire.",,
Baudin033,Baudin,SA,Baie de Rivoli,Baie de Quiberon,Rivoli Bay,,,-37.516594,140.070026,Wikipedia – Rivoli Bay (centre),"https://www.google.com/maps?q=-37.516594,140.070026",,,,"La bataille de Rivoli (14-15 janvier 1797) fut une victoire clé de la première campagne d'Italie de Napoléon Bonaparte, consolidant le succès français dans le nord de l'Italie.","The Battle of Rivoli (14–15 January 1797) was a key victory in the first Italian campaign of Napoleon Bonaparte, consolidating the French success in northern Italy.",https://fr.wikipedia.org/wiki/Bataille_de_Rivoli_(1797),https://en.wikipedia.org/wiki/Battle_of_Rivoli,,,,,
Baudin034,Baudin,SA,C de Jaffa,Cap Le Noir,Cape Martin,,,-37.489667,140.012639,Wikipedia – Cape Martin Lighthouse (headland point),"https://www.google.com/maps?q=-37.489667,140.012639",,,,Le siège de Jaffa s'est déroulé du 3 au 7 mars 1799 entre la France et l'Empire ottoman. Les Français étaient dirigés par Napoléon Bonaparte et ont pris la ville.,"The Siege of Jaffa was fought from 3 to 7 March 1799 between France and the Ottoman Empire. The French were led by Napoleon Bonaparte, and they captured the city.",https://fr.wikipedia.org/wiki/Si%C3%A8ge_de_Jaffa,https://en.wikipedia.org/wiki/Siege_of_Jaffa,,,Le siège de Jaffa s'est déroulé du 3 au 7 mars 1799 entre la France et l'Empire ottoman. Les Français étaient dirigés par Napoléon Bonaparte et ont pris la ville.,,
Baudin035,Baudin,SA,C Rabelais,Pointe des Filoux,Cape Rabelais,,,-37.32206,139.84292,ExplorOz – Cape Rabelais (headland),"https://www.google.com/maps?q=-37.32206,139.84292",,,,"François Rabelais (né vers 1483 ou 1494, mort en 1553) était un écrivain, médecin et humaniste de la Renaissance française. Il est considéré comme l'un des plus grands écrivains de la littérature mondiale et parmi les créateurs du roman moderne.","François Rabelais (born between 1483 and 1494, died 1553) was a French Renaissance writer, physician, Renaissance humanist, monk and Greek scholar. He is primarily known as a writer of satire, the grotesque, bawdy jokes, and songs.",https://fr.wikipedia.org/wiki/Fran%C3%A7ois_Rabelais,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Rabelais,,,,,
Baudin036,Baudin,SA,C Dombey,no name,Cape Lannes by Flinders,,,-37.164367,139.744417,Lighthouses of Australia – Robe Lighthouse on Cape Dombey,"https://www.google.com/maps?q=-37.164367,139.744417",,,,"Joseph Dombey (1742-1794) est un naturaliste français, formé à l'université de Montpellier. Il a découvert l'Araucaria.","Joseph Dombey (1742-1794) was a French naturalist, trained at the University of Montpellier. He discovered the Araucaria tree.",https://fr.wikipedia.org/wiki/Joseph_Dombey,https://en.wikipedia.org/wiki/Joseph_Dombey,,,"Joseph Dombey (1742-1794) est un naturaliste français, formé à l'université de Montpellier. Il a découvert l'Araucaria.",,
Baudin037,Baudin,SA,Baie de Guichen,Anse des Albatros,Guichen Bay,,,-37.12481,139.77444,Mapcarta – Guichen Bay (centre),"https://www.google.com/maps?q=-37.12481,139.77444",,,,"Luc Urbain du Bouexic, comte de Guichen (21 juin 1712 - 13 janvier 1790), est un officier de marine et gentilhomme français du XVIIIe siècle.","Luc Urbain de Bouexic, comte de Guichen (21 June 1712 – 13 January 1790), was a French naval officer and gentleman of the 18th century.",https://fr.wikipedia.org/wiki/Luc_Urbain_du_Bou%C3%ABxic_de_Guichen,"https://en.wikipedia.org/wiki/Luc_Urbain_de_Bouexic,_comte_de_Guichen",,,"Luc Urbain du Bouexic, comte de Guichen (21 juin 1712 - 13 janvier 1790), est un officier de marine et gentilhomme français du XVIIIe siècle.",,
